InchiKey,original_smiles,logS,diff_percent,new_logS,smiles
HDIYFZDHQUQHER-UHFFFAOYSA-N,['CC(NCCSS(=O)(=O)O)C'],[0.70052975],0.0,0.700529748,CC(NCCSS(=O)(=O)O)C
HDJLSECJEQSPKW-UHFFFAOYSA-N,['COC(=O)c1ccco1'],[-0.97624875],0.0,-0.976248745,COC(=O)c1ccco1
HDKXNOZGPYDIMX-UHFFFAOYSA-N,['CN(C1CN(C(=O)C1)c1ccccc1)CCc1ccccc1'],[-3.40823703],0.0,-3.40823703,CN(C1CN(C(=O)C1)c1ccccc1)CCc1ccccc1
HDNVYHWHCVTDIV-UHFFFAOYSA-N,['OCC(C(=O)Nc1ccc(cc1)C(=O)Nc1ccn(c(=O)n1)C1CCC(C(O1)C)OC1OC(C)C(C(C1O)O)N(C)C)(N)C'],[-2.49044169],0.0,-2.49044169,OCC(C(=O)Nc1ccc(cc1)C(=O)Nc1ccn(c(=O)n1)C1CCC(C(O1)C)OC1OC(C)C(C(C1O)O)N(C)C)(N)C
HDPUHIPIPLGBTR-UHFFFAOYSA-N,['CN1CCCC1c1c[nH]c2c1cc(Br)cc2'],[-2.90806676],0.0,-2.908066763,CN1CCCC1c1c[nH]c2c1cc(Br)cc2
HDSDGRXOONRLIE-UHFFFAOYSA-N,['CC(N(C(C)C)CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-])C'],[-3.02461319],0.0,-3.024613193,CC(N(C(C)C)CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-])C
HDWIHXWEUNVBIY-UHFFFAOYSA-N,"['O=S1(=O)NC(Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N'
 'O=S1(=O)N[C@@H](Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N']",[-3.59128005 -3.5899999 ],0.04,-3.5906399755000002,O=S1(=O)NC(Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N
HDXLZRWEZZFDKA-UHFFFAOYSA-N,['ClCC(=O)Nc1ccc(cc1C(=O)c1ccccc1)Cl'],[-5.06716951],0.0,-5.067169506,ClCC(=O)Nc1ccc(cc1C(=O)c1ccccc1)Cl
HDZGCSFEDULWCS-UHFFFAOYSA-N,['CNN'],[1.34],0.0,1.34,CNN
HDZZVAMISRMYHH-UHFFFAOYSA-N,"['OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1ccc2c1ncnc2N'
 'OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc2c1ncnc2N']",[-1.95       -1.94817976],0.09,-1.9490898815,OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1ccc2c1ncnc2N
HEDRZPFGACZZDS-UHFFFAOYSA-N,['ClC(Cl)Cl'],[-1.17],0.0,-1.17,ClC(Cl)Cl
HEFNNWSXXWATRW-UHFFFAOYSA-N,['CC(Cc1ccc(cc1)[C@@H](C(=O)O)C)C' 'CC(Cc1ccc(cc1)C(C(=O)O)C)C\t'],[-3.99 -3.59],10.55,-3.79,CC(Cc1ccc(cc1)[C@@H](C(=O)O)C)C
HEILYJUNOUXHJQ-UHFFFAOYSA-N,['OCC(COc1ccc(cc1)C)O'],[-1.73167694],0.0,-1.731676935,OCC(COc1ccc(cc1)C)O
HEMJJKBWTPKOJG-UHFFFAOYSA-N,['Cc1ccc(c(c1)OCCCC(C(=O)O)(C)C)C'],[-4.35990662],0.0,-4.359906616,Cc1ccc(c(c1)OCCCC(C(=O)O)(C)C)C
HETTWOPRDUZXMX-UHFFFAOYSA-N,['BrCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)C)CCBr'],[-7.06026785],0.0,-7.060267847,BrCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)C)CCBr
HEUUPESYFVKOLK-UHFFFAOYSA-N,['COCN1C(=O)N(C)C(=O)C(C1=O)(CC)c1ccccc1'],[-2.62972835],0.0,-2.629728347,COCN1C(=O)N(C)C(=O)C(C1=O)(CC)c1ccccc1
HEXPBLMJYQVQNU-UHFFFAOYSA-N,['CCCc1cccc(c1)OCC(CO)O'],[-2.77500878],0.0,-2.775008785,CCCc1cccc(c1)OCC(CO)O
HEZNVIYQEUHLNI-UHFFFAOYSA-N,['CCSCc1ccccc1OC(=O)NC'],[-2.0899999],0.0,-2.0899999,CCSCc1ccccc1OC(=O)NC
HFACYLZERDEVSX-UHFFFAOYSA-N,['Nc1ccc(cc1)c1ccc(cc1)N'],[-2.7],0.0,-2.7,Nc1ccc(cc1)c1ccc(cc1)N
HFBWPRKWDIRYNX-UHFFFAOYSA-N,['CCNc1nc(Cl)nc(n1)N(CC)CC'],[-4.0599999],0.0,-4.0599999,CCNc1nc(Cl)nc(n1)N(CC)CC
HFFLGKNGCAIQMO-UHFFFAOYSA-N,['O=CC(Cl)(Cl)Cl'],[-0.69131435],0.0,-0.691314351,O=CC(Cl)(Cl)Cl
HFHZKZSRXITVMK-UHFFFAOYSA-N,"['CCCCC1C(=O)N(N(C1=O)c1ccc(cc1)O)c1ccccc1'
 'CCCC[C@@H]1C(=O)N(N(C1=O)c1ccc(cc1)O)c1ccccc1']",[-3.73290282 -3.73      ],0.08,-3.7314514095,CCCCC1C(=O)N(N(C1=O)c1ccc(cc1)O)c1ccccc1
HFJKKNWEJFPBRG-UHFFFAOYSA-N,['OCCN1CCN(CC1)CC(COc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)O'],[-4.26416672],0.0,-4.264166725,OCCN1CCN(CC1)CC(COc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)O
HFPMXDMZJUJZBX-UHFFFAOYSA-N,['COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)N)OC'],[-1.73731856],0.0,-1.73731856,COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)N)OC
HFPQJHKCHYRJOJ-UHFFFAOYSA-N,['CCOC(=O)c1c(C)ccc(c1OCC(CNCC#C)O)C(C)C'],[-3.23074601],0.0,-3.230746009,CCOC(=O)c1c(C)ccc(c1OCC(CNCC#C)O)C(C)C
HFPZCAJZSCWRBC-UHFFFAOYSA-N,['Cc1ccc(cc1)C(C)C'],[-3.77],0.0,-3.77,Cc1ccc(cc1)C(C)C
HFRSCQWPRWHTJR-UHFFFAOYSA-N,['OCC(CC(C)C)(COC(=O)N)C'],[-1.67282131],0.0,-1.672821309,OCC(CC(C)C)(COC(=O)N)C
HFVNWDWLWUCIHC-UHFFFAOYSA-N,['ClCCN(c1ccc(cc1)CCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)CCCl'],[-9.46824392],0.0,-9.468243915,ClCCN(c1ccc(cc1)CCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)CCCl
HFXKQSZZZPGLKQ-UHFFFAOYSA-N,['CNC(CC1CCCC1)C'],[-1.79131695],0.0,-1.791316953,CNC(CC1CCCC1)C
HFYAEUXHCMTPOL-UHFFFAOYSA-N,['CC(C=C)(CC)O'],[-0.76770254],0.0,-0.767702541,CC(C=C)(CC)O
HFZWIOMMCVHMSX-UHFFFAOYSA-N,['CC(Nc1ccccc1C(=O)N)C'],[-2.26935557],0.0,-2.269355566,CC(Nc1ccccc1C(=O)N)C
HFZWRUODUSTPEG-UHFFFAOYSA-N,['Clc1ccc(c(c1)Cl)O'],[-1.55],0.0,-1.55,Clc1ccc(c(c1)Cl)O
HGBLNBBNRORJKI-UHFFFAOYSA-N,['OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)C1(N)CCCCC1'],[-2.80836566],0.0,-2.808365663,OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)C1(N)CCCCC1
HGBOYTHUEUWSSQ-UHFFFAOYSA-N,['CCCCC=O'],[-0.85000002],0.0,-0.85000002,CCCCC=O
HGBYUSPXUFKKJJ-UHFFFAOYSA-N,['Clc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2'],[-3.67085979],0.0,-3.670859787,Clc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2
HGCIXCUEYOPUTN-UHFFFAOYSA-N,['C1CCC=CC1'],[-2.5899999],0.0,-2.5899999,C1CCC=CC1
HGINCPLSRVDWNT-UHFFFAOYSA-N,['C=CC=O'],[0.56999999],0.0,0.56999999,C=CC=O
HGLKQTLPFOLZJL-UHFFFAOYSA-N,['N#Cc1ccc(cc1)/N=N/N(Cc1ccccc1)C'],[-4.55349557],0.0,-4.55349557,N#Cc1ccc(cc1)/N=N/N(Cc1ccccc1)C
HGUGVPVTKBLXPA-UHFFFAOYSA-N,['CC(N(C(C)C)CCCN1CCCCc2c1cccc2)C'],[-5.07272438],0.0,-5.072724378,CC(N(C(C)C)CCCN1CCCCc2c1cccc2)C
HGWIZOCGEBLKOS-UHFFFAOYSA-N,['N/C(=N\\CCCC1CCCCC1)/CSS(=O)(=O)O'],[-3.7463452],0.0,-3.746345201,N/C(=N\CCCC1CCCCC1)/CSS(=O)(=O)O
HHFOOWPWAXNJNY-UHFFFAOYSA-N,['OCC1COC(O1)(C(C)C)C(C)C'],[-2.53126444],0.0,-2.531264438,OCC1COC(O1)(C(C)C)C(C)C
HHHDJHHNEURCNV-UHFFFAOYSA-N,['Clc1ccc(cc1)S(=O)(=O)N'],[-1.58115235],0.0,-1.581152348,Clc1ccc(cc1)S(=O)(=O)N
HHJIUUAMYGBVSD-UHFFFAOYSA-N,['CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F'],[-5.26497848],0.0,-5.264978475,CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F
HHLXJTDUHFBYAU-UHFFFAOYSA-N,['CCC1(C(C)C)C(=O)NC(=O)NC1=O'],[-2.21],0.0,-2.21,CCC1(C(C)C)C(=O)NC(=O)NC1=O
HHOSMYBYIHNXNO-UHFFFAOYSA-N,['CC(CCC(C)(C)C)C'],[-5.0500002],0.0,-5.0500002,CC(CCC(C)(C)C)C
HHQKNFDAEDTRJK-UHFFFAOYSA-N,['CCC(=O)[C@H]([C@H]([C@@H](C[C@H]([C@H]1OC(=O)C[C@@]2(O)CC=C([C@H](O2)/C(=C/CCC[C@H](/C=C/[C@@H](C[C@H]1C)C)O[C@@H]1O[C@H](C)[C@H]([C@@H](C1)OC(=O)N)O)/C)C)C)C)O)C'],[-8.52674654],0.0,-8.526746539,CCC(=O)[C@H]([C@H]([C@@H](C[C@H]([C@H]1OC(=O)C[C@@]2(O)CC=C([C@H](O2)/C(=C/CCC[C@H](/C=C/[C@@H](C[C@H]1C)C)O[C@@H]1O[C@H](C)[C@H]([C@@H](C1)OC(=O)N)O)/C)C)C)C)O)C
HHRZAEJMHSGZNP-UHFFFAOYSA-N,['NNC(c1ccccc1)C'],[-1.15507783],0.0,-1.15507783,NNC(c1ccccc1)C
HHUZGDMRRLQZIQ-UHFFFAOYSA-N,['O[C@@H]1CC[C@]2([C@@H](C1)[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C'],[-4.06651422],0.0,-4.066514225,O[C@@H]1CC[C@]2([C@@H](C1)[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C
HHWIYDYWDGAKSP-UHFFFAOYSA-N,['NC(=O)OCC(C(C)(C)C)(COC(=O)N)C'],[-2.05851578],0.0,-2.058515779,NC(=O)OCC(C(C)(C)C)(COC(=O)N)C
HHXKJHBLIWETHV-UHFFFAOYSA-N,['CCC(=O)c1ccc(cc1)OCC(OC(=O)C)CN1CCN(CC1)c1ccccc1'],[-4.27487149],0.0,-4.27487149,CCC(=O)c1ccc(cc1)OCC(OC(=O)C)CN1CCN(CC1)c1ccccc1
HICFFJZGXWEIHN-UHFFFAOYSA-N,['CN(CCCN1c2cc(Cl)ccc2Sc2c1ccc(c2)O)C'],[-5.47954289],0.0,-5.479542888,CN(CCCN1c2cc(Cl)ccc2Sc2c1ccc(c2)O)C
HIHJBUYHDXQAJN-UHFFFAOYSA-N,['CCC(=O)c1ccc(cc1)OCC(CN1CCN(C(C1)C)c1ccccc1)O'],[-3.56979876],0.0,-3.569798756,CCC(=O)c1ccc(cc1)OCC(CN1CCN(C(C1)C)c1ccccc1)O
HIIJZYSUEJYLMX-UHFFFAOYSA-N,['[O-][N+](=O)c1nccn1CC(CF)O'],[-0.52690632],0.0,-0.52690632,[O-][N+](=O)c1nccn1CC(CF)O
HIMUQVQWNLSNKM-UHFFFAOYSA-N,['Cc1cccc2c1nc1c(C)cccc1c2N'],[-4.9171696],0.0,-4.9171696,Cc1cccc2c1nc1c(C)cccc1c2N
HIMXGTXNXJYFGB-UHFFFAOYSA-N,['O=C1NC(=O)C(=O)C(=O)N1'],[-1.25],0.0,-1.25,O=C1NC(=O)C(=O)C(=O)N1
HIVLUCCOZZYOEF-UHFFFAOYSA-N,['CCC(=O)N1CC(C)N(C(C1)C)C'],[-0.90945942],0.0,-0.909459416,CCC(=O)N1CC(C)N(C(C1)C)C
HIYAVKIYRIFSCZ-UHFFFAOYSA-N,['CNc1ccc2c(c1C(=O)O)nc(o2)C[C@H]1O[C@@]2(CC[C@H]1C)O[C@@H]([C@@H](C[C@H]2C)C)[C@@H](C(=O)c1ccc[nH]1)C'],[-9.40536817],0.0,-9.405368174,CNc1ccc2c(c1C(=O)O)nc(o2)C[C@H]1O[C@@]2(CC[C@H]1C)O[C@@H]([C@@H](C[C@H]2C)C)[C@@H](C(=O)c1ccc[nH]1)C
HIZFHSGLPYLSFU-UHFFFAOYSA-N,['CC(CNc1ccccc1C(=O)N)O'],[-1.14750305],0.0,-1.147503052,CC(CNc1ccccc1C(=O)N)O
HJCIGAUHTJBHBQ-UHFFFAOYSA-N,['Clc1ccc2c(c1)nc(o2)C'],[-2.91038606],0.0,-2.910386063,Clc1ccc2c(c1)nc(o2)C
HJELPCHEJDULNR-UHFFFAOYSA-N,['CCCCCC1(C)OCC(O1)CO'],[-2.65672611],0.0,-2.656726106,CCCCCC1(C)OCC(O1)CO
HJJPJSXJAXAIPN-UHFFFAOYSA-N,['COC(=O)C1=CCCN(C1)C'],[0.81],0.0,0.81,COC(=O)C1=CCCN(C1)C
HJLSLZFTEKNLFI-UHFFFAOYSA-N,['CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-]'],[-1.09519043],0.0,-1.095190428,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-]
HJOVHMDZYOCNQW-UHFFFAOYSA-N,['CC1=CC(=O)CC(C1)(C)C'],[-1.0599999],0.0,-1.0599999,CC1=CC(=O)CC(C1)(C)C
HJSFDYCHYVGVDC-UHFFFAOYSA-N,['CC(NC(=O)OC1CCN(CC1)CCCC(=O)c1ccc(cc1)F)C'],[-3.63505019],0.0,-3.635050194,CC(NC(=O)OC1CCN(CC1)CCCC(=O)c1ccc(cc1)F)C
HJSJELVDQOXCHO-UHFFFAOYSA-N,['OCC1=CCN2[C@H]1[C@H](O)CC2'],[0.71160907],0.0,0.711609071,OCC1=CCN2[C@H]1[C@H](O)CC2
HJSPWKGEPDZNLK-UHFFFAOYSA-N,['Oc1ccc(cc1)Cc1ccccc1'],[-3.40086815],0.0,-3.400868153,Oc1ccc(cc1)Cc1ccccc1
HJUFTIJOISQSKQ-UHFFFAOYSA-N,['CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1'],[-4.6999998],0.0,-4.6999998,CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1
HJUGFYREWKUQJT-UHFFFAOYSA-N,['BrC(Br)(Br)Br'],[-3.1400001],0.0,-3.1400001,BrC(Br)(Br)Br
HJWLWNLAIBFKDO-UHFFFAOYSA-N,['OC(=O)C(=C)CC(=O)c1ccc(cc1)c1ccccc1Cl'],[-3.83365126],0.0,-3.833651264,OC(=O)C(=C)CC(=O)c1ccc(cc1)c1ccccc1Cl
HJYXCTLKGAOVHQ-UHFFFAOYSA-N,['OCC(COc1cccc(c1)[N+](=O)[O-])O'],[-1.72453874],0.0,-1.724538739,OCC(COc1cccc(c1)[N+](=O)[O-])O
HKCCFWTYDQUANZ-UHFFFAOYSA-N,['CC1CCCCN1CCOCCOC(=O)c1ccccc1'],[-2.90456949],0.0,-2.904569494,CC1CCCCN1CCOCCOC(=O)c1ccccc1
HKIZCIYTMMHSCB-UHFFFAOYSA-N,['Clc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O'],[-4.24014618],0.0,-4.240146178,Clc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O
HKLYXHWNPAGMMW-UHFFFAOYSA-N,['NC1c2ccccc2C=Cc2c1cccc2'],[-3.77872992],0.0,-3.778729924,NC1c2ccccc2C=Cc2c1cccc2
HKMTVMBEALTRRR-UHFFFAOYSA-N,['c1ccc2c(c1)c1ccc3c(c1C2)cccc3'],[-6.6799998],0.0,-6.6799998,c1ccc2c(c1)c1ccc3c(c1C2)cccc3
HKODIGSRFALUTA-UHFFFAOYSA-N,['C/C=C\\1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3[C@H]2[C@H](OC1=O)CC3'],[-0.59507248],0.0,-0.59507248,C/C=C\1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3[C@H]2[C@H](OC1=O)CC3
HKOIXWVRNLGFOR-UHFFFAOYSA-N,['COc1ccc2c3c1O[C@@H]1[C@@]43CCN[C@H](C2)[C@@H]4C=C[C@@H]1O'],[-0.86252452],0.0,-0.862524525,COc1ccc2c3c1O[C@@H]1[C@@]43CCN[C@H](C2)[C@@H]4C=C[C@@H]1O
HKOOXMFOFWEVGF-UHFFFAOYSA-N,['NNc1ccccc1'],[0.07],0.0,0.07,NNc1ccccc1
HKPHPIREJKHECO-UHFFFAOYSA-N,['CCCCOCN(c1c(CC)cccc1CC)C(=O)CCl'],[-4.1900001],0.0,-4.1900001,CCCCOCN(c1c(CC)cccc1CC)C(=O)CCl
HKSKSPMTGBSDOR-UHFFFAOYSA-N,['COc1ccc(cc1)CC(c1ccc(cc1)OC)N'],[-2.93627924],0.0,-2.936279236,COc1ccc(cc1)CC(c1ccc(cc1)OC)N
HKUYGGWXIWIJIX-UHFFFAOYSA-N,['OC(CN1CCN(CC1)c1ccc(cc1)C)COc1cccc(c1)C(=O)C'],[-3.15817041],0.0,-3.158170408,OC(CN1CCN(CC1)c1ccc(cc1)C)COc1cccc(c1)C(=O)C
HKVNQGYCUGIYTA-UHFFFAOYSA-N,['O=C1C=CC=CC1=c1ocn[nH]1'],[0.1409177],0.0,0.140917704,O=C1C=CC=CC1=c1ocn[nH]1
HLFSDGLLUJUHTE-UHFFFAOYSA-N,['C1CN2C(=N[C@H](C2)c2ccccc2)S1'],[-2.26258504],0.0,-2.26258504,C1CN2C(=N[C@H](C2)c2ccccc2)S1
HLKXYZVTANABHZ-UHFFFAOYSA-N,['OC(=O)C[C@@H](C(=O)O)NC(=O)N'],[0.19350427],0.0,0.193504266,OC(=O)C[C@@H](C(=O)O)NC(=O)N
HLNXBLMILSOABY-UHFFFAOYSA-N,['OCC(NC(=O)/C=C/c1ccccc1)(C)C'],[-1.81209024],0.0,-1.812090244,OCC(NC(=O)/C=C/c1ccccc1)(C)C
HLPPSQPFFGNHHE-UHFFFAOYSA-N,"['CCN([C@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C'
 'CCN([C@@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C'
 'CCN([C@@H]1CCN(C1)[C@@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C'
 'CCN([C@H]1CCN(C1)[C@@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C']",[-6.75541512 -6.75541512 -6.75541512 -6.75541512],0.0,-6.755415122,CCN([C@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C
HLQDGCWIOSOMDP-UHFFFAOYSA-N,['Clc1cc(c2ccccc2)c(c(c1Cl)Cl)Cl'],[-7.1599998],0.0,-7.1599998,Clc1cc(c2ccccc2)c(c(c1Cl)Cl)Cl
HLUCICHZHWJHLL-UHFFFAOYSA-N,['O=C1C=C2C[C@]3(C(=C2C=C1O)c1ccc(c(c1OC3)O)O)O'],[-2.7],0.0,-2.7,O=C1C=C2C[C@]3(C(=C2C=C1O)c1ccc(c(c1OC3)O)O)O
HLVFKOKELQSXIQ-UHFFFAOYSA-N,['BrCC(C)C'],[-2.4300001],0.0,-2.4300001,BrCC(C)C
HLWPXRDVZZOLHS-UHFFFAOYSA-N,['CCN1CCCN(C1=O)CC'],[-1.33163027],0.0,-1.331630274,CCN1CCCN(C1=O)CC
HLXIMLMWUHODOU-UHFFFAOYSA-N,['CCN(c1c(C)n(c2ccccc2)c(=O)n(c1=O)C)CC'],[-3.16617479],0.0,-3.166174793,CCN(c1c(C)n(c2ccccc2)c(=O)n(c1=O)C)CC
HLZKNKRTKFSKGZ-UHFFFAOYSA-N,['CCCCCCCCCCCCCCO'],[-6.0500002],0.0,-6.0500002,CCCCCCCCCCCCCCO
HMCCXLBXIJMERM-UHFFFAOYSA-N,['COCC(=O)Nc1cc(ccc1N/C(=N\\C(=O)OC)/NC(=O)OC)Sc1ccccc1'],[-3.14221402],0.0,-3.142214024,COCC(=O)Nc1cc(ccc1N/C(=N\C(=O)OC)/NC(=O)OC)Sc1ccccc1
HMEDEBAJARCKCT-UHFFFAOYSA-N,['Clc1cc(NCc2cccs2)c(cc1S(=O)(=O)N)c1n[nH]nn1'],[-2.32071113],0.0,-2.320711132,Clc1cc(NCc2cccs2)c(cc1S(=O)(=O)N)c1n[nH]nn1
HMEYVGGHISAPJR-UHFFFAOYSA-N,['CN([C@@H]1C(=C(C(=O)NCN2CCCC2)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C'],[-1.42],0.0,-1.42,CN([C@@H]1C(=C(C(=O)NCN2CCCC2)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C
HMHFNUWREZQHGJ-UHFFFAOYSA-N,['FCCCCCCl'],[-2.66586798],0.0,-2.665867982,FCCCCCCl
HMHVCUVYZFYAJI-UHFFFAOYSA-N,['O=S1(=O)CCCCN1c1ccc(cc1)S(=O)(=O)N'],[-2.59722875],0.0,-2.597228747,O=S1(=O)CCCCN1c1ccc(cc1)S(=O)(=O)N
HMIBKHHNXANVHR-UHFFFAOYSA-N,['O=C(N(C)C)SCCCCOc1ccccc1'],[-3.9300001],0.0,-3.9300001,O=C(N(C)C)SCCCCOc1ccccc1
HMKSXJBFBVGLJJ-UHFFFAOYSA-N,['OC(=O)CCCN1C(=O)c2c(C1=O)cccc2'],[-2.39233959],0.0,-2.392339588,OC(=O)CCCN1C(=O)c2c(C1=O)cccc2
HMMMTSXSWRPUOJ-UHFFFAOYSA-N,['Clc1ccc(cc1)C(Cn1cncc1)O'],[-2.45724459],0.0,-2.457244591,Clc1ccc(cc1)C(Cn1cncc1)O
HMOFROZMGLUQPI-UHFFFAOYSA-N,['CCCCNCCSS(=O)(=O)O'],[0.26977929],0.0,0.269779291,CCCCNCCSS(=O)(=O)O
HMPUHXCGUHDVBI-UHFFFAOYSA-N,['Cc1nnc(s1)N'],[0.15090858],0.0,0.150908576,Cc1nnc(s1)N
HMRSJGDFTOUVBW-UHFFFAOYSA-N,['Brc1ccc2c(c1)nc(o2)N'],[-2.72638893],0.0,-2.726388931,Brc1ccc2c(c1)nc(o2)N
HMSVXZJWPVIVIV-UHFFFAOYSA-N,['CC[C@H](C(C)(C)C)O'],[-1.15],0.0,-1.15,CC[C@H](C(C)(C)C)O
HMSWAIKSFDFLKN-UHFFFAOYSA-N,['CCCCCCCCCCCCCCCCCCCCCCCCCC'],[-8.3299999],0.0,-8.3299999,CCCCCCCCCCCCCCCCCCCCCCCCCC
HMXQSWAWRXDIOX-UHFFFAOYSA-N,['OCC(c1ccc(cc1)Br)C(=O)OC1CC2CCC(C1)N2C'],[-3.26731444],0.0,-3.267314445,OCC(c1ccc(cc1)Br)C(=O)OC1CC2CCC(C1)N2C
HMYJLVDKPJHJCF-UHFFFAOYSA-N,['COc1cc2[C@H](C)NCCc2cc1OC'],[-3.05409162],0.0,-3.054091623,COc1cc2[C@H](C)NCCc2cc1OC
HNBDRPTVWVGKBR-UHFFFAOYSA-N,['CCCCC(=O)OC'],[-1.36],0.0,-1.36,CCCCC(=O)OC
HNDVDQJCIGZPNO-UHFFFAOYSA-N,['N[C@@H](C(=O)O)Cc1c[nH]cn1'],[-0.52999997],0.0,-0.52999997,N[C@@H](C(=O)O)Cc1c[nH]cn1
HNFHQWTYUXBRNW-UHFFFAOYSA-N,['ClCCN(C(=O)NC(Cc1ccccc1)(C)C)N=O'],[-4.45520929],0.0,-4.455209292,ClCCN(C(=O)NC(Cc1ccccc1)(C)C)N=O
HNJBEVLQSNELDL-UHFFFAOYSA-N,['O=C1CCCN1'],[1.0700001],0.0,1.0700001,O=C1CCCN1
HNJJXZKZRAWDPF-UHFFFAOYSA-N,['CN(CCN(c1ccccn1)Cc1cccs1)C'],[-2.6400001],0.0,-2.6400001,CN(CCN(c1ccccn1)Cc1cccs1)C
HNKJADCVZUBCPG-UHFFFAOYSA-N,['CSc1ccccc1'],[-2.3900001],0.0,-2.3900001,CSc1ccccc1
HNRMPXKDFBEGFZ-UHFFFAOYSA-N,['CCC(C)(C)C'],[-3.55],0.0,-3.55,CCC(C)(C)C
HNVFEIFBCWEIOW-UHFFFAOYSA-N,['CCCCNC(=O)OCC(COC(=O)N)(CC)CC'],[-3.69638328],0.0,-3.696383284,CCCCNC(=O)OCC(COC(=O)N)(CC)CC
HOAZZPXYRQORAE-UHFFFAOYSA-N,['OCCNC(C(F)(F)F)(C(F)(F)F)O'],[-0.02177486],0.0,-0.021774857,OCCNC(C(F)(F)F)(C(F)(F)F)O
HOCKJJPTFSEXEJ-UHFFFAOYSA-N,['CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCC1)C'],[-5.99569221],0.0,-5.995692207,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCC1)C
HODBGFIUYJVOQB-UHFFFAOYSA-N,['CCC(C1CCCC1)CNCCCSS(=O)(=O)O'],[-2.62292014],0.0,-2.62292014,CCC(C1CCCC1)CNCCCSS(=O)(=O)O
HODHTVIKKXGOCP-UHFFFAOYSA-N,['O/N=C(/c1cccs1)\\C'],[-1.77688578],0.0,-1.776885783,O/N=C(/c1cccs1)\C
HOGNMZSUBOLTHT-UHFFFAOYSA-N,['CCCN1CCc2c(C1)cccc2NC(=O)c1ccc(cc1)OC'],[-4.26807494],0.0,-4.268074939,CCCN1CCc2c(C1)cccc2NC(=O)c1ccc(cc1)OC
HOKDBMAJZXIPGC-UHFFFAOYSA-N,['c1ccc2c(c1)N(CC1CN3CCC1CC3)c1c(S2)cccc1'],[-5.88762484],0.0,-5.887624842,c1ccc2c(c1)N(CC1CN3CCC1CC3)c1c(S2)cccc1
