InchiKey,smiles,new_logBB,new_BBclass,canon_smiles
HHRZAEJMHSGZNP-UHFFFAOYSA-N,CC(NN)c1ccccc1,,1,CC(NN)c1ccccc1
HIBVSSCXCTVVSR-UHFFFAOYSA-N,CC(C)N(CC(O)C)c1nnc(NNC(OCC)=O)cc1,-1,1,CCOC(=O)NNc1ccc(N(CC(C)O)C(C)C)nn1
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,O/N=C/C1=C/C=[N+](C=C1)COC[N+]=2C=CC(=CC=2)C=NO,,0,ON=Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1
HIIJZYSUEJYLMX-UHFFFAOYSA-N,FCC(O)Cn1ccnc1[N+]([O-])=O,-0.01,1,O=[N+]([O-])c1nccn1CC(O)CF
HIUPRQPBWVEQJJ-UHFFFAOYSA-N,CC(C)CCC(=O)CC1N(C(=O)c2ccccc12)c4ccc3ccc(Cl)nc3n4,,1,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1
HIUVKVDQFXDZHU-UHFFFAOYSA-N,N=C(N)NC[C@]2([H])COC=1C=CC=CC=1O2,,1,N=C(N)NCC1COc2ccccc2O1
HIWNBVXMLVREKU-UHFFFAOYSA-N,CC3CC2C1CCC(C(O)=O)C1(C)CC(O)C2C4(C)CCC(=O)C=C34,,1,CC1CC2C(C(O)CC3(C)C(C(=O)O)CCC23)C2(C)CCC(=O)C=C12
HJJDBAOLQAWBMH-UHFFFAOYSA-N,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C)c4csc(N)n4,,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1
HJJPJSXJAXAIPN-UHFFFAOYSA-N,COC(=O)C1=CCCN(C)C1,,1,COC(=O)C1=CCCN(C)C1
HJJRIJDTIPFROI-UHFFFAOYSA-N,CCC=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(N)=O)c3csc(N)n3,,0,CCC=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1
HJLSLZFTEKNLFI-UHFFFAOYSA-N,CCS(=O)(=O)CCn1c(C)ncc1N(=O)=O,,1,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
HJORMJIFDVBMOB-UHFFFAOYSA-N,O=C1CC(CN1)c2cc(c(cc2)OC)OC3CCCC3,0.610000005,1,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
HJPRDDKCXVCFOH-UHFFFAOYSA-N,CCCCn2c(=O)n(CCCC)c1ncn(CC(C)=O)c1c2=O,,1,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O
HJSFDYCHYVGVDC-UHFFFAOYSA-N,CC(C)NC(=O)OC2CCN(CCCC(=O)c1ccc(F)cc1)CC2,,1,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
HJUAKZYKCANOOZ-UHFFFAOYSA-N,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OC)CN1CCCC1)=O,,1,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1
HJYYPODYNSCCOU-UHFFFAOYSA-N,COC1C=COC4(C)Oc3c(C)c(O)c2c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)cc(O)c2c3C4=O,,0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
HKOIXWVRNLGFOR-UHFFFAOYSA-N,COc1ccc2CC4NCCC35C(Oc1c23)C(O)C=CC45,,1,COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341
HKUCYAHWPVLPFN-UHFFFAOYSA-N,CN(C)CC(=O)N2c1ccccc1Sc3ccccc23,,1,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21
HKVNQGYCUGIYTA-UHFFFAOYSA-N,O=C2\C(=C1\OC=NN1)C=CC=C2,,1,O=C1C=CC=CC1=C1NN=CO1
HLAFSNJRKZLMPT-UHFFFAOYSA-N,NCc1ccccc1Sc2ccccc2CO,,1,NCc1ccccc1Sc1ccccc1CO
HLBRHTFSMMEHPK-UHFFFAOYSA-N,CN1CCC(CC1)=C3c2ccccc2C(O)c4ccccc34,,1,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1
HLFSDGLLUJUHTE-UHFFFAOYSA-N,C2CN1CC(N=C1S2)c3ccccc3,,1,c1ccc(C2CN3CCSC3=N2)cc1
HLSLSXBFTXUKCY-UHFFFAOYSA-N,CCC(C)C(CC)C(=O)NC(N)=O,,1,CCC(C)C(CC)C(=O)NC(N)=O
HLVVITIHAZBPKB-UHFFFAOYSA-N,Nc2c1C(O)CCCc1nc3ccccc23,,1,Nc1c2c(nc3ccccc13)CCCC2O
HLWHPZVNQRQENV-UHFFFAOYSA-N,C[C@@]([H])(C/C1=C/C=C(/O)C=C1)N[C@](O)([H])CC=2/C=C(/O)C=C(O)C=2,,1,CC(Cc1ccc(O)cc1)NC(O)Cc1cc(O)cc(O)c1
HMDKIXQRZGNMNZ-UHFFFAOYSA-N,c1ccccc1\C=C\CN(CC2)CCC2Nc3cc(=O)oc(c34)ccc(Cl)c4,0.13,1,O=c1cc(NC2CCN(CC=Cc3ccccc3)CC2)c2cc(Cl)ccc2o1
HMEYVGGHISAPJR-UHFFFAOYSA-N,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCCC3)C(=O)c4c(O)cccc4C5(C)O,,0,CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
HMHVCUVYZFYAJI-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(cc1)N1CCCCS1(=O)=O,,1,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
HMJIYCCIJYRONP-UHFFFAOYSA-N,CC=3NC(C)=C(C(=O)OC(C)(C)[H])[C@@]([H])(C2=CC=CC1=NON=C12)C=3C(=O)OC,,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
HNDXBGYRMHRUFN-UHFFFAOYSA-N,CN2CCC36C4Oc7c(OC(=O)c1cccnc1)ccc(CC2C3C=CC4OC(=O)c5cccnc5)c67,,1,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5
HNJJXZKZRAWDPF-UHFFFAOYSA-N,CN(C)CCN(Cc1cccs1)c2ccccn2,,1,CN(C)CCN(Cc1cccs1)c1ccccn1
HNRMPXKDFBEGFZ-UHFFFAOYSA-N,CC(C)(C)CC,1.035539508,1,CCC(C)(C)C
HOCWPKXKMNXINF-UHFFFAOYSA-N,CCC(Oc1ccccc1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O,,0,CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
HOGISBSFFHDTRM-UHFFFAOYSA-N,COCC1=C(N3C(SC1)C(NC(=O)C(=NO)c2csc(N)n2)C3=O)C(O)=O,,0,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1
HOKIDJSKDBPKTQ-UHFFFAOYSA-N,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C2=O)C(O)=O,,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1
HOKYGESGEWCYRV-UHFFFAOYSA-N,c1c(c(ccc1CC(N)C(OCC\C(=C(/C)N(C)C([H])=O)SSC(C)C)=O)OC(=O)C(C)(C)C)OC(C(C)(C)C)=O,0.53,1,CC(=C(CCOC(=O)C(N)Cc1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1)SSC(C)C)N(C)C=O
HPFLVTSWRFCPCV-UHFFFAOYSA-N,O=C(NCCN1CCN(CC1)c2ncccn2)C45CC3CC(CC(C3)C4)C5,,1,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2
HPHUVLMMVZITSG-UHFFFAOYSA-N,CC[C@@H](C(=O)N)N1CCCC1=O,-0.04,1,CCC(C(N)=O)N1CCCC1=O
HPJKCIUCZWXJDR-UHFFFAOYSA-N,N#C/C1=C/C=C(C=C1)C([H])(C=2C=CC(C#N)=CC=2)N3C=NC=N3,,1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
HPZGUSZNXKOMCQ-UHFFFAOYSA-N,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOC)C(C)C(O)C3(C)O,,0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOC)C(C)C(O)C1(C)O
HQBZLVPZOGIAIQ-UHFFFAOYSA-N,CC1C3N(CCC1(C)c2cc(O)ccc2C3=O)CC4CC4,,1,CC1C2C(=O)c3ccc(O)cc3C1(C)CCN2CC1CC1
HQDQQNHUESYZSW-UHFFFAOYSA-N,CO/C1=C/C2=C(C=C1)N(/C=C2/CC(O)=O)C(=O)C=3C=CC=CC=3,,1,COc1ccc2c(c1)c(CC(=O)O)cn2C(=O)c1ccccc1
HQRSMNLSFMUJPL-UHFFFAOYSA-N,FC1(F)CCC(C(C(NC2CCN(CC3=CC=CC(N)=N3)CC2)=O)(O)C4=CC=CC=C4)C1,-0.889999995,1,Nc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)n1
HQRSMNLSFMUJPL-UHFFFAOYSA-P,Nc1cccc(C[NH+]2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)[nH+]1,-0.88999999,1,Nc1cccc(C[NH+]2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)[nH+]1
HQSRVYUCBOCBLY-UHFFFAOYSA-N,O=C(N([C@@](C)([H])CC)N=C5)N5C(C=C3)=CC=C3N1CCN(C2=CC=C(OC[C@@]4([H])O[C@@](C6=CC=C(Cl)C=C6)(CSC7=NN=CN7C)OC4)C=C2)CC1,-0.7,1,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O
HQTNJPCZUQAYAB-UHFFFAOYSA-N,CC(C)c3nnc(COc2ccc1c(C)c(C)c(=O)oc1c2)s3,,1,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O
HROXIDVVXKDCBD-UHFFFAOYSA-N,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(=O)CO,,0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1
HRWVXKVRSNICJQ-UHFFFAOYSA-N,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NC(N3CCN(CCO)CC3)C(O)=O)C(=O)c4c(O)cccc4C5(C)O,,0,CN(C)C1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
HRYZWHHZPQKTII-UHFFFAOYSA-N,CCCl,,1,CCCl
HSHNITRMYYLLCV-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(O)ccc12,,0,Cc1cc(=O)oc2cc(O)ccc12
HSUGRBWQSSZJOP-UHFFFAOYSA-N,COc1ccc(cc1)C3Sc2ccccc2N(CCN(C)C)C(=O)C3OC(C)=O,0.3,1,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
HTHIHJJKFYXSOQ-UHFFFAOYSA-N,OC1c2ccccc2CNC1,0.32,1,OC1CNCc2ccccc21
HTHNTJCVPNKCPZ-UHFFFAOYSA-N,FC(F)=CCl,-0.02,1,FC(F)=CCl
HTWGECPQHCRGFE-UHFFFAOYSA-N,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)scc2)CN1CCCC1)=O,,1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2C1CN1CCCC1
HTYIXCKSEQQCJO-UHFFFAOYSA-N,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,,1,CC(C)(O)C(C)(O)c1ccc(Cl)cc1
HUMXXHTVHHLNRO-UHFFFAOYSA-N,CC(C)(C)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,,1,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
HUNIPYLVUPMFCZ-UHFFFAOYSA-N,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,,1,CCN(CC)CCNC(=O)COc1ccc(OC)cc1
HUNXMJYCHXQEGX-UHFFFAOYSA-N,CCN(C(C)=O)c1cccc(c1)c2ccnc3c(C#N)cnn23,,1,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
HUPFGZXOMWLGNK-UHFFFAOYSA-N,[F]/C2=C/C=C(/C1=C/C=C(/O)C(=C1)C(O)=O)C([F])=C2,,1,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
HUXCOHMTWUSXGY-UHFFFAOYSA-N,CCCC(=O)OCC(=O)C3(OC(=O)CCC)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC34C,,1,CCCC(=O)OCC(=O)C1(OC(=O)CCC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C
HVIIWHNRMPBXJH-UHFFFAOYSA-N,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(ccc1)OC,,0,COc1cccc(CC(=O)N2CCN(C(C)=O)CC2CN2CCC(O)C2)c1
HVSFEJHKLPAYFC-UHFFFAOYSA-N,Oc1cc(OCCCCOc2ccc(CCC(O)=O)c(OCC)c2)ccc1C(CC(C)C)=O,0.08,1,CCOc1cc(OCCCCOc2ccc(C(=O)CC(C)C)c(O)c2)ccc1CCC(=O)O
HVYWMOMLDIMFJA-UHFFFAOYSA-N,CC(C)([H])CCC[C@@](C)([H])[C@]4([H])CC[C@]3([H])[C@]2([H])CC=C1C[C@](O)([H])CC[C@]1(C)[C@]2([H])CC[C@@]34C,,1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
HVZJRWJGKQPSFL-UHFFFAOYSA-N,COC(C)(C)CC,0.17,1,CCC(C)(C)OC
HWHLPVGTWGOCJO-UHFFFAOYSA-N,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,,1,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
HWKROQUZSKPIKQ-UHFFFAOYSA-N,OC1=CC=CC(S(=O)(N2CCC[C@@H]2CCN3CCC(C)CC3)=O)=C1,-0.17,1,CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1
HXGBXQDTNZMWGS-UHFFFAOYSA-N,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,-0.62,1,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1
HXGBXQDTNZMWGS-UHFFFAOYSA-O,NC(=O)C(c1ccccc1)(c1ccccc1)C1CC[NH+](CCc2ccc3c(c2)CCO3)C1,-0.62,1,NC(=O)C(c1ccccc1)(c1ccccc1)C1CC[NH+](CCc2ccc3c(c2)CCO3)C1
HXHWSAZORRCQMX-UHFFFAOYSA-N,c12c(nc([nH]1)NC(OC)=O)cc(SCCC)cc2,,1,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
HXHZJLLLLXIFNR-UHFFFAOYSA-N,C1COc(c12)ccc(c2)CN(CC3)CCC3Nc4cc(=O)oc(c45)ccc(Cl)c5,-0.14,1,O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1
HXMIBQAMESFQGX-UHFFFAOYSA-N,c1cc(c2c(n1)sc1c2N=CN(C1=O)c1ccc(cc1)CC)N(C)CCc1ccccn1,-0.8,1,CCc1ccc(-n2cnc3c(sc4nccc(N(C)CCc5ccccn5)c43)c2=O)cc1
HXPUVFCOKUTOME-UHFFFAOYSA-N,CC1=NN(C=C1Cl)CC(=O)NC(C2CC(C2)O)C3=C(C=C(C=C3)F)F,,1,Cc1nn(CC(=O)NC(c2ccc(F)cc2F)C2CC(O)C2)cc1Cl
HXPZLYXFFSKHJA-UHFFFAOYSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,,0,CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12
HXQAPLNYYFQSFU-UHFFFAOYSA-N,c1cccc(C2C(=O)N)c1C=Cc(c23)cccc3,0,1,NC(=O)C1c2ccccc2C=Cc2ccccc21
HXTROIBRCKIMJQ-UHFFFAOYSA-N,CC(C)CC(CC(=O)OC)C1=C(C(=CNC1=O)C(=O)OC)O,,1,COC(=O)CC(CC(C)C)c1c(O)c(C(=O)OC)c[nH]c1=O
HYIMSNHJOBLJNT-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C,,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
HYMQZKXGIWSXGG-UHFFFAOYSA-N,Clc1cccc2c1N(CCCNC)c3ccccc3S2,1.37,1,CNCCCN1c2ccccc2Sc2cccc(Cl)c21
HYQJLIGADHPYIR-UHFFFAOYSA-N,CCC(=O)OC1C(C)C(C)OC(=O)C(C)C(OC2CC(OC)C(OC(=O)CC)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC2(CO2)C(=O)C1C,,0,CCC(=O)OC1C(C)OC(OC2C(C)C(=O)OC(C)C(C)C(OC(=O)CC)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1OC
HYRKAAMZBDSJFJ-UHFFFAOYSA-N,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(C)=O,,1,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
HZEVDVGPBUFIAW-UHFFFAOYSA-N,c1cc(ccc1C(c1ccc(cc1)F)O[C@@]1(C[C@H]2CCC(C1)[N@@]2CCCC)[H])F,0.74,1,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2
HZIWGOAXOBPQGY-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)c2ccc(N)cc2,,1,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
HZZVJAQRINQKSD-UHFFFAOYSA-N,OC(=O)[C@]1([H])C(=CCO)O[C@@]2([H])CC(=O)N12,,1,O=C(O)C1C(=CCO)OC2CC(=O)N21
IAGQNKXBDXVWPR-UHFFFAOYSA-N,CCN2CC[C@]([H])(CNC(=O)C1=CC(=C/C=C1/OC)[S](N)(=O)=O)C2,,1,CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1
IAHHOCLLSLZUNW-UHFFFAOYSA-N,CC35CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC6Cc4ccccc4CC56C(=O)CO,,1,CC12C=CC(=O)C=C1CCC1C3CC4Cc5ccccc5CC4(C(=O)CO)C3(C)CC(O)C12F
IAKHMKGGTNLKSZ-UHFFFAOYSA-N,COc3cc2CCC(NC(C)=O)c1cc(=O)c(OC)ccc1c2c(OC)c3OC,-0.8,1,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
IALVDLPLCLFBCF-UHFFFAOYSA-N,COCC1CN(C(=O)O1)c2ccc(OCCC(O)C(F)(F)F)cc2,,1,COCC1CN(c2ccc(OCCC(O)C(F)(F)F)cc2)C(=O)O1
IAOGIUYLCUOQQA-UHFFFAOYSA-N,O=S(N1C=CC(C1=CC=C2Cl)=C2N3CCNCC3)(C4=CC(Cl)=CC=C4)=O,0.48,1,O=S(=O)(c1cccc(Cl)c1)n1ccc2c(N3CCNCC3)c(Cl)ccc21
IAUVMKVMXOOFMS-UHFFFAOYSA-N,CCCN(CC1CC1)C2=C3C(N(C4=CC=C(Cl)C=C4Cl)CC3)=NC(C)=N2,-0.22,1,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl
IAWIJHCUEPVIOO-UHFFFAOYSA-N,OC(Cn1ccnc1)c3ccc(CCc2ccccc2)cc3,,1,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1
IAYPIBMASNFSPL-UHFFFAOYSA-N,C1CO1,0.01,1,C1CO1
IBALRBWGSVJPAP-UHFFFAOYSA-N,NC(=O)CCCN=C(c1ccc(Cl)cc1)c2cc(F)ccc2O,,1,NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O
IBAUKGNDWVSETP-UHFFFAOYSA-N,CCC(=O)N1CCN(CC1)C(=O)OC2N(C(=O)C3=C2SCCS3)c5ccc4ccc(Cl)nc4n5,,1,CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1
IBLNKMRFIPWSOY-UHFFFAOYSA-N,CC(C)(C)C(O)C=Cc2ccc1OCOc1c2,,1,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2
IBYCYJFUEJQSMK-UHFFFAOYSA-N,CCNC2=Nc1ccc(Cl)cc1C(C)(O2)c3ccccc3,,1,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
IBZGBXXTIGCACK-UHFFFAOYSA-N,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,,0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O
ICBQXEWYZVQCFH-UHFFFAOYSA-N,CN(C)C(=O)CCNc1ccc(Br)cc1,,1,CN(C)C(=O)CCNc1ccc(Br)cc1
ICDNYWJQGWNLFP-UHFFFAOYSA-N,COC1=CC(=O)OC1C(O)c2ccccc2Cl,,1,COC1=CC(=O)OC1C(O)c1ccccc1Cl
ICFDDEJRXZSWTA-UHFFFAOYSA-M,COC1CCCC2C3C(C(C)O)C(=O)N3C(=C12)C([O-])=O,,0,COC1CCCC2C1=C(C(=O)[O-])N1C(=O)C(C(C)O)C21
ICHHTOMWWAMJQP-UHFFFAOYSA-N,CN4CCN2C(CN=C(c1cccs1)c3ccc(F)cc23)C4,,1,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1
ICMGLRUYEQNHPF-UHFFFAOYSA-N,CN1C(=CC(=O)N(C)C1=O)NCCCN2CCN(CC2)C=3C=CC=CC=3OC,,1,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
ICPHJSKVAZMKIV-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(CN(C)CC2)c1ccccc1,,1,COc1cc2c(cc1OC)C(c1ccccc1)CN(C)CC2
ICXMCFYPHRLVBU-UHFFFAOYSA-N,C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,,1,CC1=CC(=C2C=CC(=O)C=C2)NN=C1NCCN1CCOCC1
IDBPHNDTYPBSNI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C3(CCN(CCn2nnn(CC)c2=O)CC3)COC,-0.780000005,1,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
IDKAXRLETRCXKS-UHFFFAOYSA-N,OC(=O)CC=1C=CC=CC=1O/C2=C/C=C(/[Cl])C=C2[Cl],,1,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
IDRYSCOQVVUBIJ-UHFFFAOYSA-N,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C3C,,0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C
IDYZIJYBMGIQMJ-UHFFFAOYSA-N,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N3CCNCC3,,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
IEANSZPCUCEGTM-UHFFFAOYSA-N,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,,0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2C1CN1CCC(O)C1
IEBDTIUHMNLDTC-UHFFFAOYSA-N,CCN(CC)CCOC(=O)[C@]([H])(C/C2=C/C1=CC=CC=C1C=C2)C[C@@]3([H])CCCO3,,1,CCN(CC)CCOC(=O)C(Cc1ccc2ccccc2c1)CC1CCCO1
IEDVJHCEMCRBQM-UHFFFAOYSA-N,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC,,1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
IELBAACIVCODPI-UHFFFAOYSA-N,CC(C)(C)N[C@@](C)([H])C(=O)C1=C/C=C(/[Cl])C=C1,,1,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1
IENZQIKPVFGBNW-UHFFFAOYSA-N,COC1=C(OC)C=C(C(N)=NC(N2CCN(C(C3=CC=CO3)=O)CC2)=N4)C4=C1,-0.9,1,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
IEOZIHFWECPTLH-UHFFFAOYSA-N,c1ccccc1C2C(CCCN2)NCc3c(OC)ccc(c3)-c4nccs4,0.360000005,1,COc1ccc(-c2nccs2)cc1CNC1CCCNC1c1ccccc1
IEOZIHFWECPTLH-UHFFFAOYSA-P,COc1ccc(-c2nccs2)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,0.36000001,1,COc1ccc(-c2nccs2)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1
IEPBPSSCIZTJIF-UHFFFAOYSA-N,ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,,1,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl
IEZDOKQWPWZVQF-UHFFFAOYSA-N,O=C1CCC2CCC(=O)N12,,1,O=C1CCC2CCC(=O)N12
