InchiKey,smiles,logD,new_logD
DKBVYQIECVHAPR-UHFFFAOYSA-N,N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12,[2.99],2.99
DKCLLNCIWCEVCR-UHFFFAOYSA-N,O=c1ccccn1Cc1cccc(Cl)c1,[2.09],2.0900000000000003
DKEDARRBVROCEZ-UHFFFAOYSA-N,Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3C3(C2)OCCO3)CC1,[3.1],3.1000000000000014
DKFKIHZPQKGGTE-UHFFFAOYSA-N,Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(Cl)cc3)c2)n1,[3.],2.9999999999999996
DKGVOSFCHAMVHO-UHFFFAOYSA-N,Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,[2.99],2.99
DKJNJGMFODPLQX-UHFFFAOYSA-N,Cc1nn(C)c2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,[2.7],2.6999999999999997
DKMGVDMKKDKDPU-UHFFFAOYSA-N,Cc1ncccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCN(C2COC2)C1,[1.2],1.1999999999999997
DKNWSYNQZKUICI-UHFFFAOYSA-N,NC12CC3CC(CC(C3)C1)C2,[-0.98],-0.9799999999999996
DKOFLWJJZBRSBW-UHFFFAOYSA-N,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,[3.83],3.83
DKPRGKDYGLKMLF-UHFFFAOYSA-N,c1ccc2[nH]c(CCCc3nc4ccccc4[nH]3)nc2c1,[3.5],3.500000000000001
DKSVBVKHUICELN-UHFFFAOYSA-N,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,[4.23],4.23
DKUKYMJFBPYFSS-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F,[1.74],1.7399999999999998
DKULZVGJYQHINL-UHFFFAOYSA-N,Cc1cc(-c2ccc(C(=O)[C@@H]3CCCC[C@H]3C(=O)Nc3cnn(C)c3C(=O)NO)cc2)[nH]n1,[2.1],2.1
DKXHSOUZPMHNIZ-UHFFFAOYSA-N,O=C1NCCc2[nH]c(-c3ccncc3)cc21,[1.49],1.4899999999999998
DKZCNTUIWJUSFA-UHFFFAOYSA-N,Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,[1.44],1.4399999999999995
DLBKGVUOCQAPRH-UHFFFAOYSA-N,CN1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cn2)CC1,[2.36],2.3600000000000003
DLBNNOCCLOUNNQ-UHFFFAOYSA-N,O=C(N[C@H]1C2CC3CC1C[C@](OC(F)F)(C3)C2)c1ccc(N2C[C@H]3[C@@H](C2)[C@@H]3C(=O)O)nc1SC1CCCC1,[3.4],3.3999999999999995
DLFAZPBXJQLULP-UHFFFAOYSA-N,COC[C@@H](C1CC1)n1cc(Cl)nc(Nc2cc(C)c(OC)cc2C)c1=O,[4.4],4.3999999999999995
DLGAGPFJWVXJOR-UHFFFAOYSA-N,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnnn5C)CC4)nc3cc2Cl)CC1,[2.3],2.3
DLHJWVOSADZOLP-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)CN2CCOCC2)c1=O)C(=O)C(F)(F)F,[2.],2.0
DLKDOLJPWRXXHT-UHFFFAOYSA-N,CC(Nc1cc(F)cc(F)c1F)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,[2.9],2.8999999999999995
DLKJQHYJZRHBSL-UHFFFAOYSA-N,CCOC(=O)c1ccc(OCC2CN(c3ccc(C)nn3)C2)cc1,[3.1],3.1000000000000014
DLKLSEQEOIJHQF-UHFFFAOYSA-N,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,[3.5],3.500000000000001
DLNLXEFBJJNDKY-UHFFFAOYSA-N,CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)c(F)cc1C,[3.],2.9999999999999996
DLOCFEFHMHCCIV-UHFFFAOYSA-N,CCOc1ccc(-c2cccc(COc3ccc(S(=O)(=O)CC(=O)O)cc3)c2)c(Cl)c1,[3.12],3.12
DLONTNINHYMHFB-UHFFFAOYSA-N,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,[3.14],3.14
DLUFUVCAUGKHRL-UHFFFAOYSA-N,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br)c1cccs1,[4.13],4.13
DLZARUDZVNDGHQ-UHFFFAOYSA-N,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1ccc(Cl)nc1,[2.1],2.1
DLZZNQTXKPJOKN-UHFFFAOYSA-N,O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,[1.95 1.95],1.9499999999999995
DMBHHRLKUKUOEG-UHFFFAOYSA-N,c1ccc(Nc2ccccc2)cc1,[3.2],3.1999999999999997
DMEGQEWPMXDRMO-UHFFFAOYSA-N,Nc1nccc(-c2ccccc2)n1,[2.],2.0
DMIKXHFASFMLMV-UHFFFAOYSA-N,CC(c1cc2ccccc2o1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,[2.1],2.1
DMJMZMXUINSYIJ-UHFFFAOYSA-N,Cc1ccc(-c2c(C)c(CNC3CCC(F)(F)C3)nn2-c2ncccc2Cl)cn1,[2.1],2.1
DMMXQRSFLVFTNK-UHFFFAOYSA-N,Oc1ccc(-c2ccc(C3(O)CN4CCC3CC4)cc2)cc1,[0.95],0.95
DMMXSSBHARRUHS-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2n1Cc1ccccc1,[0.78],0.78
DMNLAZKBDPKPKT-UHFFFAOYSA-N,O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2-c2ccccc2)=C1O,[1.13],1.13
DMQWGZFKPDYZCH-UHFFFAOYSA-N,O=C(O)c1ccccc1CN1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,[2.48],2.4800000000000004
DNDXMIVKQRLJGL-UHFFFAOYSA-N,O=C(C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(O)cc12)c1c(Cl)cncc1Cl,[3.97],3.97
DNEDPPSLQNDMAL-UHFFFAOYSA-N,Cc1ccc2c(c1)c([S+]([O-])c1ccc(Cl)cc1)c(C)n2CC(=O)O,[0.05],0.049999999999999996
DNEDXZCYNMEXKI-UHFFFAOYSA-N,COc1ccnc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,[2.23],2.2300000000000004
DNFFJORSUVCABG-UHFFFAOYSA-N,Nc1c2c(nc3ccc(Br)cc13)N(c1ccccc1)CC2,[3.12],3.12
DNINPOWJJPWIQI-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1OC,[2.56],2.5599999999999996
DNKDGXQNAHLZOH-UHFFFAOYSA-N,COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,[4.],4.0
DNKYHHFCPXKFIY-UHFFFAOYSA-N,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,[0.2],0.19999999999999998
DNLHCDOKNZPOJU-UHFFFAOYSA-N,C[C@@H](NC(=O)C1CCCCN1C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,[3.34],3.3400000000000007
DNQHKEFHTJHHHH-UHFFFAOYSA-N,O=C(O)/C=C/c1cccc(-c2cnc3[nH]ccc3c2)c1,[0.58],0.58
DNQXAMSJBTVZOF-UHFFFAOYSA-N,CCC(c1nc2sccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,[2.06],2.0599999999999996
DNVFTXQYIYFQBW-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3cnc(NCCCCN(CC)CC)nc32)c1,[2.04],2.04
DNVXATUJJDPFDM-UHFFFAOYSA-N,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,[3.82],3.8200000000000007
DNXHEGUUPJUMQT-UHFFFAOYSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,[3.4],3.3999999999999995
DOAKLVKFURWEDJ-UHFFFAOYSA-N,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,[-0.94],-0.94
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,[1.22],1.22
DOEDYJBPQFIIMB-UHFFFAOYSA-N,Cc1cc(-c2ccc3c([C@@H]4C[C@H]5C[C@H]5C[C@H]4C(=O)Nc4cn(C)nc4C(N)=O)noc3c2)n[nH]1,[3.5],3.500000000000001
DOHXZWATHUYWIY-UHFFFAOYSA-N,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2)nc2nc(N)sc12,[3.31],3.31
DOJRXKAOYCDVRA-UHFFFAOYSA-N,Cc1cc(NC(=O)Nc2ccccc2C)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,[1.9],1.9
DOKSQMPMAHUKLJ-UHFFFAOYSA-N,CNC1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cn2)C1,[2.35],2.3500000000000005
DOMXUEMWDBAQBQ-UHFFFAOYSA-N,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,[2.83],2.8300000000000005
DOTNXOZFPLAGNY-UHFFFAOYSA-N,O=C(Nc1nccs1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,[2.55],2.5500000000000003
DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)Cn1cnc2c(N)nc3ccccc3c21,[2.52],2.520000000000001
DOVNUEPFPBWTSV-UHFFFAOYSA-N,Oc1cc(OCc2ccccc2)ccn1,[1.69],1.6900000000000004
DOXWHYMZHOVNSW-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(Oc2cnc3ccc(=O)n(CCN4CCC(c5nc6cc(C(F)(F)F)ccc6[nH]5)CC4)c3c2)cc1,[2.4],2.3999999999999995
DPAMLAKLEWYMGF-UHFFFAOYSA-N,Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,[3.4],3.3999999999999995
DPCVNBMASHOBQO-UHFFFAOYSA-N,O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,[3.54],3.5399999999999996
DPGSGMKMVPXXPU-UHFFFAOYSA-N,C[C@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,[3.1 3.5],3.300000000000001
DPJCXCZTLWNFOH-UHFFFAOYSA-N,Nc1ccccc1[N+](=O)[O-],[-0.96],-0.9599999999999999
DPJWTHMHDTUYEX-UHFFFAOYSA-N,N#Cc1cccc(OC[C@@H](O)CNC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)c1,[3.09],3.0900000000000003
DPKWEPQBVKHUQT-UHFFFAOYSA-N,CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,[3.5],3.500000000000001
DPLQZLXKLQTGRU-UHFFFAOYSA-N,CC(C)Nc1cc(-c2csc(N(C)C(=O)c3ccc(OCCCF)cc3)n2)ncn1,[2.8],2.8000000000000007
DPMLEIWAYKMHIJ-UHFFFAOYSA-N,O=C(O)COc1ccc(NC(=O)COc2ccccc2)cc1F,[-1.25],-1.2499999999999998
DPMRHTYMAOIWBU-UHFFFAOYSA-N,CNC1=Nc2ncccc2C(c2ccco2)=NC1c1cccs1,[1.85],1.8499999999999996
DPMZLIVDHOHRLO-UHFFFAOYSA-N,O=[N+]([O-])c1nccn1CC(O)CN1C2CCOCC21,[0.07],0.07
DPOJEFZKFIWUGN-UHFFFAOYSA-N,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,[2.6],2.599999999999999
DPSPPJIUMHPXMA-UHFFFAOYSA-N,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,[0.74],0.7399999999999999
DPTNZCSNVMOOAE-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1,[1.57],1.57
DPTWAGJLIDIXLY-UHFFFAOYSA-N,N=C(N)Nc1cc(Cl)nc(-c2ccccc2)n1,[2.16],2.16
DPXDDCHGEHPRRW-UHFFFAOYSA-N,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,[4.07],4.069999999999999
DPZOECPGDFHXGD-UHFFFAOYSA-N,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C2)c(=O)[nH]c1=O,[-0.87],-0.8699999999999999
DQFMRMLWLAESEZ-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1,[2.8],2.8000000000000007
DQGSSSLXBXDNFM-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,[0.79],0.7899999999999998
DQIAQOULNLHSCO-UHFFFAOYSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1,[4.2],4.2
DQKTXPJNUGHTLY-UHFFFAOYSA-N,O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,[3.07],3.070000000000001
DQMMXAIHRCDFHS-UHFFFAOYSA-N,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1N,[1.],1.0
DQSTWVNGNJSKPR-UHFFFAOYSA-N,COc1ccc(CCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,[1.9],1.9
DQTYKRWNTJBXSF-UHFFFAOYSA-N,COc1ccccc1CNc1cc(C)ccn1,[3.28],3.28
DQVDGXNVKFNHKC-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F,[0.35],0.3500000000000001
DQVSEUUIXQTWRB-UHFFFAOYSA-N,CN(C)C(=S)N/N=C/c1ncccc1N,[1.3],1.2999999999999996
DQWNTGMOUIJOAL-UHFFFAOYSA-N,Cc1nn(C)c(Oc2ccccc2C(F)(F)F)c1C(=O)N1CCCCC1c1cccnc1,[3.3],3.2999999999999994
DQYXONNTTYTPPD-UHFFFAOYSA-N,CCCC(Nc1ccc(-n2cc(C(F)(F)F)cn2)cn1)c1ccc(C(=O)NCCC(=O)O)cc1,[1.3],1.2999999999999996
DRAVSOKTERRVNV-UHFFFAOYSA-N,O=c1cc(-c2ccco2)[nH]c2ccccc12,[2.21],2.2100000000000004
DREVJBVJBRSSDL-UHFFFAOYSA-N,CC(C)NCC(O)COc1nccs1,[-0.97],-0.9699999999999998
DREVPGKOIZVPQV-UHFFFAOYSA-N,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,[1.86],1.86
DRFYLNDYPJDLJQ-UHFFFAOYSA-N,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O,[-0.81],-0.8099999999999999
DRLAQNVAPJIJNS-UHFFFAOYSA-N,COc1cc2ncc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1OC,[3.16],3.1599999999999993
DROWJRJEDYDBRS-UHFFFAOYSA-N,COc1ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2c1,[3.],2.9999999999999996
DRQDONWWFWYTII-UHFFFAOYSA-N,Cn1c(=O)sc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,[1.5],1.4999999999999998
DRSJLVGDSNWQBI-UHFFFAOYSA-N,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,[-0.27],-0.27
DRXNKVLCADIDHI-UHFFFAOYSA-N,Cc1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)on1,[1.99],1.9900000000000004
DRYRBWIFRVMRPV-UHFFFAOYSA-N,Nc1ncnc2ccccc12,[1.26],1.2600000000000005
DSJLYDGCBXUTCD-UHFFFAOYSA-N,CC(Nc1ccc(F)cc1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,[1.5],1.4999999999999998
DSNUMTWSQWJWDN-UHFFFAOYSA-N,COc1ccc(C(=O)NCc2nc(C)no2)cc1S(=O)(=O)Nc1ccc(C)cc1,[2.3],2.3
DSWRVRWIXRRDLN-UHFFFAOYSA-N,O=S(=O)(c1ccccc1)N1CCCC1,[2.2],2.1999999999999997
DSWXOCUROUTAFL-UHFFFAOYSA-N,Cn1cc(Nc2nc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c3cc(C#N)ccc3n2)cn1,[2.6],2.599999999999999
DTAMVGTXRFXASN-UHFFFAOYSA-N,O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,[1.3],1.2999999999999996
DTFISVVKXQHVKF-UHFFFAOYSA-N,COc1ccc(Cn2cc3c(=O)n(C)c(=O)n(CC(C)C)c3c2)cc1,[3.52],3.52
DTGGNTMERRTPLR-UHFFFAOYSA-N,NC(Cc1ccccc1)c1ccccc1,[1.32],1.3199999999999998
DTISYFUURJSZEL-UHFFFAOYSA-N,COc1cc(OC)nc(-c2nc(N3CC[C@@H](NC(=O)c4[nH]c(C)c(Cl)c4Cl)[C@@H](OC)C3)sc2C(=O)O)n1,[1.7],1.6999999999999997
DTLBVHBEDJEATA-UHFFFAOYSA-N,Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccncc2)c1,[3.3],3.2999999999999994
DTNUUARSOITKQB-UHFFFAOYSA-N,CN1CCOc2cc(OC(=O)c3ccccc3)cnc21,[3.3],3.2999999999999994
DTPWIWAJFPLHER-UHFFFAOYSA-N,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1,[2.45],2.4499999999999997
DTQGUNBOAFMGGB-UHFFFAOYSA-N,CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,[3.03],3.03
DTQNEFOKTXXQKV-UHFFFAOYSA-N,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,[1.5],1.4999999999999998
DTQOKVVYIAFEPC-UHFFFAOYSA-N,COc1cnc2c(C(=O)NCCF)cn(Cc3ncnc(OC(F)F)c3C)c2c1,[2.2],2.1999999999999997
DTQRXXAMMSJGIJ-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,[3.99],3.99
DTTDNRNFFBZVJO-UHFFFAOYSA-N,Cc1cn([C@H]2CCCN([C@H](CC34CC5CC(CC(C5)C3)C4)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,[2.5],2.4999999999999996
DTTJKLNXNZAVSM-UHFFFAOYSA-N,C[C@@H]1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1,[1.4],1.4000000000000004
DTVPQOMQZGSJRP-UHFFFAOYSA-N,Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,[1.8],1.7999999999999996
DTYDZUZTWZDAGL-UHFFFAOYSA-N,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12,[3.67],3.669999999999999
DUACXGKWAOETBL-UHFFFAOYSA-N,CCN(CC)c1ccc2c(-c3ccccc3C(C)=O)c3ccc(=[N+](CC)CC)cc-3oc2c1,[2.2  2.07],2.135
DUCBKFANLUPMGX-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1,[3.4],3.3999999999999995
DUKRHIGFPRWONF-UHFFFAOYSA-N,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,[1.42],1.42
DUKSWLVZNWKJAU-UHFFFAOYSA-N,Oc1ncnc2scc(-c3ccsc3)c12,[2.25],2.249999999999999
DUMBOKZAFBZKLT-UHFFFAOYSA-N,Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,[0.91 0.93 0.9  0.9 ],0.9099999999999999
DVAZOVKPBNZYLL-UHFFFAOYSA-N,CC(C)Oc1cc(OCCCN2CCCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,[3.1],3.1000000000000014
DVDLZLUKYIFIOR-UHFFFAOYSA-N,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,[3.29 3.3 ],3.295
DVMUZHLUMHPCGZ-UHFFFAOYSA-N,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,[2.5],2.4999999999999996
DVNORHCAMSIRBE-UHFFFAOYSA-N,COc1cc(OC2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,[1.8],1.7999999999999996
DVNRYIBEOOQVDY-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2cc(F)cc(F)c2)ncc(N)c1=O)C(=O)C(F)(F)F,[1.38],1.38
DVQPLSOQSDHSEF-UHFFFAOYSA-N,COc1cc(/C=C/C(=O)O)ccc1[C@]1(C)c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F,[1.9],1.9
DVRPSQSROOCQMI-UHFFFAOYSA-N,COC1CN(c2ccc(C(=O)NC3(CC(N)=O)COC3)nc2OCC2CC2)C1,[1.7],1.6999999999999997
DVWZPNUPHODCNV-UHFFFAOYSA-N,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,[-1.27],-1.27
DVZHRCBQTQUFHQ-UHFFFAOYSA-N,CCN(Cc1ccncc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,[2.03],2.0300000000000007
DWAWDSVKAUWFHC-UHFFFAOYSA-N,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,[3.6],3.599999999999999
DWCLSLRIKDARSP-UHFFFAOYSA-N,COc1ccc2ccc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ncc5c(n4)NC(=O)CO5)CC3)c2c1,[-0.54],-0.54
DWCMJOABGJQOPI-UHFFFAOYSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2F)C1)C1CCCCC1,[2.51],2.51
DWDDBDJWOXJEMQ-UHFFFAOYSA-N,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,[3.8 3.9],3.8499999999999996
DWGWNNCHJPKZNC-UHFFFAOYSA-N,Nc1nc(-c2ccc(Cl)cc2)cs1,[3.31],3.31
DWICJHMMZLNUEB-UHFFFAOYSA-N,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,[1.6],1.5999999999999999
DWNROPYUHGRJJG-UHFFFAOYSA-N,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,[2.23],2.2300000000000004
DWRKYEGTECEBBW-UHFFFAOYSA-N,COC(=O)c1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,[1.1],1.0999999999999999
DWRNWTPJMDDAFV-UHFFFAOYSA-N,CC1=NN(c2ccc(OCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-])cc2)C(=O)C1,[2.54],2.54
DWSBXSUAJILPPH-UHFFFAOYSA-N,O=c1[nH]c(-c2ccccc2)nc2cc(Cl)ccc12,[3.31],3.31
DWXYBCSTQUSGMP-UHFFFAOYSA-N,CO[C@H]1CN(c2nc(C(=O)NCC3OCCO3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,[0.76],0.7600000000000001
DXBACYJYMPQCGY-UHFFFAOYSA-N,COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,[0.78],0.78
DXBRVISEKVIIAR-UHFFFAOYSA-N,CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3C(C)C)CC1,[1.67],1.6700000000000004
DXCCQDZRHQWJET-UHFFFAOYSA-N,CCCSc1nc(NC[C@H]2CC[C@H](C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,[2.61 2.6 ],2.605
DXCPBIXBBLLGOZ-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12,[2.63],2.6300000000000003
DXIQTQJXBHFBHK-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)[nH]c(=S)n2CCOC(C)C)c(OC)c1,[2.6],2.599999999999999
DXKHZCDTFUMXPK-UHFFFAOYSA-N,Oc1ccc(-c2csc(-c3ccc(O)cc3)n2)cc1,[3.7],3.6999999999999993
DXKOZFWOXNJFSB-UHFFFAOYSA-N,CC(Cc1nsc(Nc2ccc(F)c(Cl)c2)n1)NC1CC(C)(C)NC(C)(C)C1,[5.],4.999999999999999
DXRGSOKOVRDWNW-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)c3ccc(Cl)s3)C2)nc1C,[0.8],0.7999999999999999
DYCFLMITMCVXQM-UHFFFAOYSA-N,COc1cc(N(CC2CC2)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,[1.1],1.0999999999999999
